area,season_year,season,component,raw_value,month_count,grid_count,station_count,reference_mean,reference_sd,reference_n,standardized_value
Northwest,1987,Autumn,W,7.860729914408047,3,32,49,5.56779222885895,1.7141874266265424,30,1.3376236751785735
Northwest,1987,Spring,D,95.93737127160291,3,32,53,89.01788400503229,13.836528234533516,18,0.5000884000150281
Northwest,1987,Spring,P,8.242243900191264,3,33,60,13.034033492134379,26.4258658320602,21,-0.1813295209472249
Northwest,1987,Spring,T10,9.17971906169751,3,32,45,9.54113630272637,3.9396946845915397,30,-0.0917373730615197
Northwest,1987,Spring,T90,7.420539290593524,3,32,45,9.765605124356256,4.912423211925045,30,-0.4773745527604419
Northwest,1987,Spring,W,7.375070430623263,3,32,50,6.100480889579676,1.8608190192869007,30,0.684961582955033
Northwest,1987,Summer,D,87.3431888304993,3,32,53,89.86255465932716,11.301305279971144,18,-0.2229269775848663
Northwest,1987,Summer,P,14.622605192224066,3,33,60,16.478349560222778,12.384603414161756,20,-0.14984285777586337
Northwest,1987,Summer,T10,14.47269495834908,3,32,43,9.485164602762666,2.771216788829667,30,1.7997618864357183
Northwest,1987,Summer,T90,8.28139267824287,3,32,43,9.812257177150316,3.7245402392814193,30,-0.41102106583839676
Northwest,1987,Summer,W,9.05763641154642,3,32,51,6.606958127845323,2.4007363163075013,30,1.0208027708225824
Northwest,1987,Winter,D,104.53155371270655,3,32,53,87.83736335137627,17.19310287004367,18,0.9709818226247768
Northwest,1987,Winter,P,4.040341569815678,3,33,60,3.3354146984558097,1.4055932657578696,19,0.5015155440288659
Northwest,1987,Winter,T10,3.5909057326462164,3,32,46,9.822384849467593,6.174814705400376,29,-1.0091766982694141
Northwest,1987,Winter,T90,10.355483614161551,3,32,46,9.853072483228633,4.6592194098311746,29,0.10783161013469485
Northwest,1987,Winter,W,6.884167943247946,3,32,49,5.227027091317037,1.4270738948708812,29,1.1612158682790872
Northwest,1988,Autumn,D,80.36520514320722,3,32,55,90.70722531362202,10.278197706868603,18,-1.0062094995023831
Northwest,1988,Autumn,P,6.410421617342647,3,33,60,9.090178800271978,12.31049206756674,21,-0.21768075298869882
Northwest,1988,Autumn,T10,4.000989210137284,3,32,44,9.38542294639065,5.16412516168688,30,-1.0426613545699812
Northwest,1988,Autumn,T90,8.389954848823397,3,32,44,9.647954360859497,4.252501456129322,30,-0.29582576867149313
Northwest,1988,Autumn,W,4.520791207360104,3,32,53,5.56779222885895,1.7141874266265424,30,-0.6107856149425303
Northwest,1988,Spring,D,75.66673505342298,3,32,55,89.01788400503229,13.836528234533516,18,-0.964920442852652
Northwest,1988,Spring,P,8.534537374544934,3,33,60,13.034033492134379,26.4258658320602,21,-0.17026863551734975
Northwest,1988,Spring,T10,17.630778105083387,3,32,46,9.54113630272637,3.9396946845915397,30,2.053367697247264
Northwest,1988,Spring,T90,4.494070923887759,3,32,46,9.765605124356256,4.912423211925045,30,-1.0731026161735617
Northwest,1988,Spring,W,5.240260205205901,3,32,53,6.100480889579676,1.8608190192869007,30,-0.4622806814944457
Northwest,1988,Summer,D,78.01597009831511,3,32,55,89.86255465932716,11.301305279971144,18,-1.0482492302908837
Northwest,1988,Summer,P,13.592396117785432,3,33,59,16.478349560222778,12.384603414161756,20,-0.23302752182902095
Northwest,1988,Summer,T10,10.290401835646191,3,32,43,9.485164602762666,2.771216788829667,30,0.2905717214652093
Northwest,1988,Summer,T90,6.549965766584363,3,32,43,9.812257177150316,3.7245402392814193,30,-0.8758910364720214
Northwest,1988,Summer,W,5.712259188754679,3,32,54,6.606958127845323,2.4007363163075013,30,-0.37267688792526504
Northwest,1988,Winter,D,72.33594884178912,3,32,56,87.83736335137627,17.19310287004367,18,-0.9016065701901879
Northwest,1988,Winter,P,3.2464002053769505,3,33,60,3.3354146984558097,1.4055932657578696,19,-0.06332877031170484
Northwest,1988,Winter,T10,16.47582625440182,3,32,46,9.822384849467593,6.174814705400376,29,1.077512722627167
Northwest,1988,Winter,T90,11.594809437036389,3,32,46,9.853072483228633,4.6592194098311746,29,0.3738259138714541
Northwest,1988,Winter,W,7.076985289687971,3,32,55,5.227027091317037,1.4270738948708812,29,1.2963296469930272
Northwest,1989,Autumn,D,92.72958052287048,3,32,42,90.70722531362202,10.278197706868603,18,0.1967616567539834
Northwest,1989,Autumn,P,8.367945090375125,3,32,45,9.090178800271978,12.31049206756674,21,-0.05866814307119799
Northwest,1989,Autumn,T10,9.75060295704736,3,32,42,9.38542294639065,5.16412516168688,30,0.0707147869625651
Northwest,1989,Autumn,T90,7.410273482557359,3,32,42,9.647954360859497,4.252501456129322,30,-0.5262034361156698
Northwest,1989,Autumn,W,3.7381518232067292,3,32,42,5.56779222885895,1.7141874266265424,30,-1.067351432656863
Northwest,1989,Spring,D,89.1000374874151,3,32,42,89.01788400503229,13.836528234533516,18,0.005937434664988209
Northwest,1989,Spring,P,4.207949181131473,3,32,43,13.034033492134379,26.4258658320602,21,-0.3339941391927823
Northwest,1989,Spring,T10,10.477692528259299,3,32,42,9.54113630272637,3.9396946845915397,30,0.23772304721883014
Northwest,1989,Spring,T90,4.809868465149555,3,32,42,9.765605124356256,4.912423211925045,30,-1.0088171245458883
Northwest,1989,Spring,W,6.786049124260003,3,31,41,6.100480889579676,1.8608190192869007,30,0.368422843691188
Northwest,1989,Summer,D,90.91480900514277,3,32,42,89.86255465932716,11.301305279971144,18,0.09310909844020238
Northwest,1989,Summer,P,13.81822965706405,3,32,42,16.478349560222778,12.384603414161756,20,-0.21479249792665053
Northwest,1989,Summer,T10,11.655876621666886,3,31,41,9.485164602762666,2.771216788829667,30,0.7833064622204998
Northwest,1989,Summer,T90,4.653265713738087,3,31,41,9.812257177150316,3.7245402392814193,30,-1.3851351125172864
Northwest,1989,Summer,W,4.872546280172329,3,31,41,6.606958127845323,2.4007363163075013,30,-0.7224499566618962
Northwest,1989,Winter,D,85.7022725394731,3,32,46,87.83736335137627,17.19310287004367,18,-0.12418298360927248
Northwest,1989,Winter,P,2.745183556809572,3,32,51,3.3354146984558097,1.4055932657578696,19,-0.41991602835973746
Northwest,1989,Winter,T10,5.468142382699361,3,32,46,9.822384849467593,6.174814705400376,29,-0.7051616403906167
Northwest,1989,Winter,T90,7.326897044917533,3,32,46,9.853072483228633,4.6592194098311746,29,-0.5421885547997053
Northwest,1989,Winter,W,4.22054124343935,3,32,49,5.227027091317037,1.4270738948708812,29,-0.7052794193034774
Northwest,1990,Autumn,D,91.49242071455824,3,32,42,90.70722531362202,10.278197706868603,18,0.0763942690469454
Northwest,1990,Autumn,P,15.059707037425492,3,32,49,9.090178800271978,12.31049206756674,21,0.48491386082615257
Northwest,1990,Autumn,T10,6.1566976402066595,3,32,43,9.38542294639065,5.16412516168688,30,-0.6252221247730787
Northwest,1990,Autumn,T90,10.735734825250352,3,32,43,9.647954360859497,4.252501456129322,30,0.25579778763461397
Northwest,1990,Autumn,W,5.042449734556723,3,32,43,5.56779222885895,1.7141874266265424,30,-0.3064673594859353
Northwest,1990,Spring,D,92.96062520663664,3,32,42,89.01788400503229,13.836528234533516,18,0.28495162476985864
Northwest,1990,Spring,P,13.441572996318436,3,32,49,13.034033492134379,26.4258658320602,21,0.01542199248168534
Northwest,1990,Spring,T10,7.611144606594851,3,32,43,9.54113630272637,3.9396946845915397,30,-0.4898835698308984
Northwest,1990,Spring,T90,5.559470226647001,3,32,43,9.765605124356256,4.912423211925045,30,-0.8562240499757319
Northwest,1990,Spring,W,4.26904484639139,3,31,42,6.100480889579676,1.8608190192869007,30,-0.9842096540318709
Northwest,1990,Summer,D,92.22652296059744,3,32,42,89.86255465932716,11.301305279971144,18,0.20917657232566256
Northwest,1990,Summer,P,20.063062479231036,3,32,49,16.478349560222778,12.384603414161756,20,0.28944914900618857
Northwest,1990,Summer,T10,7.316982132726327,3,32,43,9.485164602762666,2.771216788829667,30,-0.7823936686497919
Northwest,1990,Summer,T90,7.538983247512131,3,32,43,9.812257177150316,3.7245402392814193,30,-0.6103502133398273
Northwest,1990,Summer,W,5.444139533525309,3,32,43,6.606958127845323,2.4007363163075013,30,-0.4843591469922485
Northwest,1990,Winter,D,93.69472745267585,3,32,42,87.83736335137627,17.19310287004367,18,0.3406810362023212
Northwest,1990,Winter,P,5.119450779414481,3,32,47,3.3354146984558097,1.4055932657578696,19,1.2692406291493952
Northwest,1990,Winter,T10,3.9420563677233282,3,32,43,9.822384849467593,6.174814705400376,29,-0.9523084922048658
Northwest,1990,Winter,T90,19.760427364461027,3,32,43,9.853072483228633,4.6592194098311746,29,2.126398010003007
Northwest,1990,Winter,W,5.170446809341641,3,32,43,5.227027091317037,1.4270738948708812,29,-0.039647759081540404
Northwest,1991,Autumn,D,90.78337455832651,3,32,44,90.70722531362202,10.278197706868603,18,0.0074088129919516535
Northwest,1991,Autumn,P,5.642849300326618,3,32,48,9.090178800271978,12.31049206756674,21,-0.2800318200949664
Northwest,1991,Autumn,T10,4.834850815040314,3,32,43,9.38542294639065,5.16412516168688,30,-0.8811893571270211
Northwest,1991,Autumn,T90,6.306841703394846,3,32,43,9.647954360859497,4.252501456129322,30,-0.7856817197908198
Northwest,1991,Autumn,W,3.7821446278025497,3,32,43,5.56779222885895,1.7141874266265424,30,-1.0416874918809136
Northwest,1991,Spring,D,90.47183103555112,3,32,44,89.01788400503229,13.836528234533516,18,0.10508033560687859
Northwest,1991,Spring,P,6.434804784104103,3,32,49,13.034033492134379,26.4258658320602,21,-0.24972611115068957
Northwest,1991,Spring,T10,9.161438570004028,3,32,43,9.54113630272637,3.9396946845915397,30,-0.09637745133077692
Northwest,1991,Spring,T90,6.897254033516332,3,32,43,9.765605124356256,4.912423211925045,30,-0.5838973897600925
Northwest,1991,Spring,W,3.8451770596833383,3,32,43,6.100480889579676,1.8608190192869007,30,-1.2119952593566088
Northwest,1991,Summer,D,90.6276027969388,3,32,44,89.86255465932716,11.301305279971144,18,0.0676955553946063
Northwest,1991,Summer,P,12.649705514938908,3,31,44,16.478349560222778,12.384603414161756,20,-0.30914547016546584
Northwest,1991,Summer,T10,11.438990620459142,3,30,41,9.485164602762666,2.771216788829667,30,0.7050426460939605
Northwest,1991,Summer,T90,9.19077346565391,3,30,41,9.812257177150316,3.7245402392814193,30,-0.16686185987248456
Northwest,1991,Summer,W,4.652314328375025,3,30,41,6.606958127845323,2.4007363163075013,30,-0.8141851257020497
Northwest,1991,Winter,D,89.9590887548096,3,32,45,87.83736335137627,17.19310287004367,18,0.12340561325495877
Northwest,1991,Winter,P,3.213409956528969,3,32,49,3.3354146984558097,1.4055932657578696,19,-0.0867994638982979
Northwest,1991,Winter,T10,7.040855754034155,3,32,44,9.822384849467593,6.174814705400376,29,-0.450463573101354
Northwest,1991,Winter,T90,7.1513073414671,3,32,44,9.853072483228633,4.6592194098311746,29,-0.5798750614879137
Northwest,1991,Winter,W,3.6956077381252954,3,32,44,5.227027091317037,1.4270738948708812,29,-1.0731184689846083
Northwest,1992,Autumn,D,91.42764408258442,3,29,38,90.70722531362202,10.278197706868603,18,0.07009193532840585
Northwest,1992,Autumn,P,5.560445634722716,3,32,49,9.090178800271978,12.31049206756674,21,-0.28672559522203894
Northwest,1992,Autumn,T10,17.41527866677951,3,32,43,9.38542294639065,5.16412516168688,30,1.5549305001286762
Northwest,1992,Autumn,T90,5.930669158809021,3,32,43,9.647954360859497,4.252501456129322,30,-0.87414084166687
Northwest,1992,Autumn,W,6.446438306401994,3,32,43,5.56779222885895,1.7141874266265424,30,0.5125729333298091
Northwest,1992,Spring,D,93.92005512550323,3,29,38,89.01788400503229,13.836528234533516,18,0.35429198982415194
Northwest,1992,Spring,P,6.480794193384348,3,31,42,13.034033492134379,26.4258658320602,21,-0.24798579317690914
Northwest,1992,Spring,T10,7.575753254249598,3,30,40,9.54113630272637,3.9396946845915397,30,-0.49886684269304976
Northwest,1992,Spring,T90,4.262677225206624,3,30,40,9.765605124356256,4.912423211925045,30,-1.1202063954488124
Northwest,1992,Spring,W,3.2936250975750156,3,30,40,6.100480889579676,1.8608190192869007,30,-1.5083980564000778
Northwest,1992,Summer,D,92.67384960404384,3,29,38,89.86255465932716,11.301305279971144,18,0.24875842878955098
Northwest,1992,Summer,P,15.072319714609634,3,32,46,16.478349560222778,12.384603414161756,20,-0.11353046993861372
Northwest,1992,Summer,T10,14.471697857325418,3,32,43,9.485164602762666,2.771216788829667,30,1.799402080220744
Northwest,1992,Summer,T90,5.335423072492202,3,32,43,9.812257177150316,3.7245402392814193,30,-1.20198301455909
Northwest,1992,Summer,W,3.5106365128124932,3,32,43,6.606958127845323,2.4007363163075013,30,-1.2897383165324825
Northwest,1992,Winter,D,93.60144728423013,3,30,40,87.83736335137627,17.19310287004367,18,0.3352555950151902
Northwest,1992,Winter,P,6.0881737687572945,3,30,42,3.3354146984558097,1.4055932657578696,19,1.9584321705022176
Northwest,1992,Winter,T10,7.170645692218511,3,30,41,9.822384849467593,6.174814705400376,29,-0.4294443289010633
Northwest,1992,Winter,T90,10.73557138119581,3,30,41,9.853072483228633,4.6592194098311746,29,0.18940917358497036
Northwest,1992,Winter,W,3.3374452870799023,3,30,41,5.227027091317037,1.4270738948708812,29,-1.3240952770761043
Northwest,1993,Autumn,D,85.19493839739938,3,29,38,90.70722531362202,10.278197706868603,18,-0.5363087063930424
Northwest,1993,Autumn,P,8.733784671295478,3,32,52,9.090178800271978,12.31049206756674,21,-0.028950437319679327
Northwest,1993,Autumn,T10,17.18456421102839,3,32,45,9.38542294639065,5.16412516168688,30,1.5102541128360498
Northwest,1993,Autumn,T90,5.223357779655667,3,32,45,9.647954360859497,4.252501456129322,30,-1.0404691513571287
Northwest,1993,Autumn,W,4.487862172811476,3,32,46,5.56779222885895,1.7141874266265424,30,-0.629995319807436
Northwest,1993,Spring,D,88.43607959992666,3,29,38,89.01788400503229,13.836528234533516,18,-0.04204843839754171
Northwest,1993,Spring,P,11.49291403322745,3,32,48,13.034033492134379,26.4258658320602,21,-0.05831859847851126
Northwest,1993,Spring,T10,12.742071481282949,3,32,44,9.54113630272637,3.9396946845915397,30,0.8124830563839608
Northwest,1993,Spring,T90,8.835643650262192,3,32,44,9.765605124356256,4.912423211925045,30,-0.1893080937807957
Northwest,1993,Spring,W,6.183170311807448,3,32,45,6.100480889579676,1.8608190192869007,30,0.044437111492691084
Northwest,1993,Summer,D,86.81550899866302,3,29,38,89.86255465932716,11.301305279971144,18,-0.2696189143801201
Northwest,1993,Summer,P,18.543181720419707,3,32,51,16.478349560222778,12.384603414161756,20,0.16672573930270543
Northwest,1993,Summer,T10,13.596793936246378,3,31,43,9.485164602762666,2.771216788829667,30,1.4836909728813115
Northwest,1993,Summer,T90,2.6481390919582437,3,31,43,9.812257177150316,3.7245402392814193,30,-1.9234905853975297
Northwest,1993,Summer,W,4.099676512162653,3,31,44,6.606958127845323,2.4007363163075013,30,-1.0443802589444904
Northwest,1993,Winter,D,90.0566502011903,3,29,38,87.83736335137627,17.19310287004367,18,0.12908006580247888
Northwest,1993,Winter,P,3.7177642169104836,3,32,45,3.3354146984558097,1.4055932657578696,19,0.2720200272505704
Northwest,1993,Winter,T10,4.254062794001405,3,32,44,9.822384849467593,6.174814705400376,29,-0.9017796194914542
Northwest,1993,Winter,T90,13.6236467032508,3,32,44,9.853072483228633,4.6592194098311746,29,0.8092716586958916
Northwest,1993,Winter,W,4.163551845853116,3,32,44,5.227027091317037,1.4270738948708812,29,-0.7452138598331951
Northwest,1994,Autumn,D,93.33350045412418,3,32,45,90.70722531362202,10.278197706868603,18,0.2555190331420751
Northwest,1994,Autumn,P,5.784675301573043,3,32,52,9.090178800271978,12.31049206756674,21,-0.2685110782376949
Northwest,1994,Autumn,T10,12.009152832049297,3,32,44,9.38542294639065,5.16412516168688,30,0.5080686086240398
Northwest,1994,Autumn,T90,12.204231522166245,3,32,44,9.647954360859497,4.252501456129322,30,0.6011231713095052
Northwest,1994,Autumn,W,3.8000200509491164,3,32,47,5.56779222885895,1.7141874266265424,30,-1.0312595638323776
Northwest,1994,Spring,D,88.80094211277753,3,32,45,89.01788400503229,13.836528234533516,18,-0.01567892527500531
Northwest,1994,Spring,P,9.574060864980451,3,32,52,13.034033492134379,26.4258658320602,21,-0.13093128713899108
Northwest,1994,Spring,T10,13.069054691611539,3,32,46,9.54113630272637,3.9396946845915397,30,0.8954801504500183
Northwest,1994,Spring,T90,7.211252915906537,3,32,46,9.765605124356256,4.912423211925045,30,-0.5199780430661912
Northwest,1994,Spring,W,5.784162822518668,3,32,49,6.100480889579676,1.8608190192869007,30,-0.16998862532167525
Northwest,1994,Summer,D,91.06722128345086,3,32,45,89.86255465932716,11.301305279971144,18,0.10659535286235355
Northwest,1994,Summer,P,14.939843005003167,3,32,64,16.478349560222778,12.384603414161756,20,-0.12422735745097281
Northwest,1994,Summer,T10,6.257118836335311,3,32,44,9.485164602762666,2.771216788829667,30,-1.1648477951775884
Northwest,1994,Summer,T90,10.120347357403952,3,32,44,9.812257177150316,3.7245402392814193,30,0.08271898287050759
Northwest,1994,Summer,W,4.097127741687629,3,32,49,6.606958127845323,2.4007363163075013,30,-1.0454419209261545
Northwest,1994,Winter,D,86.5346629421042,3,32,45,87.83736335137627,17.19310287004367,18,-0.0757687788596797
Northwest,1994,Winter,P,6.48740724131773,3,32,50,3.3354146984558097,1.4055932657578696,19,2.242464174842518
Northwest,1994,Winter,T10,8.909782459049664,3,32,46,9.822384849467593,6.174814705400376,29,-0.14779429569275723
Northwest,1994,Winter,T90,5.048382686491533,3,32,46,9.853072483228633,4.6592194098311746,29,-1.031222051187153
Northwest,1994,Winter,W,5.123980099752672,3,32,47,5.227027091317037,1.4270738948708812,29,-0.07220858845132774
Northwest,1995,Autumn,D,92.35101848920078,3,32,46,90.70722531362202,10.278197706868603,18,0.15993009888107795
Northwest,1995,Autumn,P,7.863738916260715,3,32,52,9.090178800271978,12.31049206756674,21,-0.09962557770070342
Northwest,1995,Autumn,T10,7.049719917078998,3,32,44,9.38542294639065,5.16412516168688,30,-0.4522940393932446
Northwest,1995,Autumn,T90,8.872399485671059,3,32,44,9.647954360859497,4.252501456129322,30,-0.1823761574662359
Northwest,1995,Autumn,W,3.902221004751835,3,32,45,5.56779222885895,1.7141874266265424,30,-0.9716389224630461
Northwest,1995,Spring,D,93.44880731470698,3,32,46,89.01788400503229,13.836528234533516,18,0.3202337489989649
Northwest,1995,Spring,P,3.1539507809916874,3,32,51,13.034033492134379,26.4258658320602,21,-0.3738792429331132
Northwest,1995,Spring,T10,11.84018796048638,3,32,46,9.54113630272637,3.9396946845915397,30,0.5835608700216758
Northwest,1995,Spring,T90,6.285054491314618,3,32,46,9.765605124356256,4.912423211925045,30,-0.7085201097072629
Northwest,1995,Spring,W,5.577953763963596,3,32,47,6.100480889579676,1.8608190192869007,30,-0.28080491450281997
Northwest,1995,Summer,D,92.89991290195388,3,32,46,89.86255465932716,11.301305279971144,18,0.26876171976432783
Northwest,1995,Summer,P,9.840652211848864,3,32,62,16.478349560222778,12.384603414161756,20,-0.5359636579709712
Northwest,1995,Summer,T10,8.945558309939692,3,32,44,9.485164602762666,2.771216788829667,30,-0.19471818119680886
Northwest,1995,Summer,T90,8.189598681407498,3,32,44,9.812257177150316,3.7245402392814193,30,-0.4356667914684365
Northwest,1995,Summer,W,3.67214796027174,3,32,53,6.606958127845323,2.4007363163075013,30,-1.2224625202019372
Northwest,1995,Winter,D,93.99770172746007,3,32,46,87.83736335137627,17.19310287004367,18,0.3583028859099796
Northwest,1995,Winter,P,3.6569878263169606,3,32,47,3.3354146984558097,1.4055932657578696,19,0.22878106753575309
Northwest,1995,Winter,T10,8.037810214930685,3,32,47,9.822384849467593,6.174814705400376,29,-0.28900861316148524
Northwest,1995,Winter,T90,9.986416964442661,3,32,47,9.853072483228633,4.6592194098311746,29,0.0286194895506884
Northwest,1995,Winter,W,4.539815668374877,3,32,47,5.227027091317037,1.4270738948708812,29,-0.4815527951370293
Northwest,1996,Autumn,D,93.74264079616408,3,32,46,90.70722531362202,10.278197706868603,18,0.29532565622021345
Northwest,1996,Autumn,P,5.34172005527553,3,33,65,9.090178800271978,12.31049206756674,21,-0.3044930068126317
Northwest,1996,Autumn,T10,8.346831540724464,3,32,45,9.38542294639065,5.16412516168688,30,-0.20111662152799675
Northwest,1996,Autumn,T90,10.53191180262519,3,32,45,9.647954360859497,4.252501456129322,30,0.20786763999612634
Northwest,1996,Autumn,W,4.2291040891305265,3,32,53,5.56779222885895,1.7141874266265424,30,-0.7809461899758025
Northwest,1996,Spring,D,92.68810964688487,3,32,46,89.01788400503229,13.836528234533516,18,0.265256253566003
Northwest,1996,Spring,P,5.742525583330818,3,32,57,13.034033492134379,26.4258658320602,21,-0.2759231411807673
Northwest,1996,Spring,T10,15.298498591815836,3,32,46,9.54113630272637,3.9396946845915397,30,1.4613727077905223
Northwest,1996,Spring,T90,6.407460174870657,3,32,46,9.765605124356256,4.912423211925045,30,-0.6836025327242995
Northwest,1996,Spring,W,4.9196571176504476,3,32,49,6.100480889579676,1.8608190192869007,30,-0.6345720672941859
Northwest,1996,Summer,D,93.21537522152447,3,32,46,89.86255465932716,11.301305279971144,18,0.29667551483096205
Northwest,1996,Summer,P,14.813709054296133,3,32,64,16.478349560222778,12.384603414161756,20,-0.1344120962341946
Northwest,1996,Summer,T10,13.29939322283473,3,32,44,9.485164602762666,2.771216788829667,30,1.376373236278956
Northwest,1996,Summer,T90,8.179362951568775,3,32,44,9.812257177150316,3.7245402392814193,30,-0.4384149776017933
Northwest,1996,Summer,W,4.583261092804139,3,32,54,6.606958127845323,2.4007363163075013,30,-0.842948482636265
Northwest,1996,Winter,D,92.16084407224525,3,32,46,87.83736335137627,17.19310287004367,18,0.25146599503001776
Northwest,1996,Winter,P,4.2716872126314795,3,33,59,3.3354146984558097,1.4055932657578696,19,0.6661048661689832
Northwest,1996,Winter,T10,10.114824569251438,3,32,47,9.822384849467593,6.174814705400376,29,0.04736008021877687
Northwest,1996,Winter,T90,3.684932065023766,3,32,47,9.853072483228633,4.6592194098311746,29,-1.3238570403423795
Northwest,1996,Winter,W,4.014079212740459,3,32,51,5.227027091317037,1.4270738948708812,29,-0.8499544998588342
Northwest,1997,Autumn,D,109.573897149308,3,32,45,90.70722531362202,10.278197706868603,18,1.835601179677441
Northwest,1997,Autumn,P,1.95121094688091,3,32,53,9.090178800271978,12.31049206756674,21,-0.5799092200546081
Northwest,1997,Autumn,T10,13.071960354243197,3,31,42,9.38542294639065,5.16412516168688,30,0.7138745271325544
Northwest,1997,Autumn,T90,10.33372916260638,3,31,42,9.647954360859497,4.252501456129322,30,0.1612638605351785
Northwest,1997,Autumn,W,5.0996017367810085,3,31,42,5.56779222885895,1.7141874266265424,30,-0.27312677995738394
Northwest,1997,Spring,D,100.16911429105896,3,32,45,89.01788400503229,13.836528234533516,18,0.8059268984972101
Northwest,1997,Spring,P,3.310664256319989,3,32,59,13.034033492134379,26.4258658320602,21,-0.36794893675793483
Northwest,1997,Spring,T10,2.522300260456475,3,32,45,9.54113630272637,3.9396946845915397,30,-1.7815685235003418
Northwest,1997,Spring,T90,19.135956842419645,3,32,45,9.765605124356256,4.912423211925045,30,1.9074805475465952
Northwest,1997,Spring,W,4.390592613213529,3,32,46,6.100480889579676,1.8608190192869007,30,-0.9188901546274001
Northwest,1997,Summer,D,104.87150572018349,3,32,45,89.86255465932716,11.301305279971144,18,1.3280723499661675
Northwest,1997,Summer,P,9.678703776672807,3,32,59,16.478349560222778,12.384603414161756,20,-0.5490402523325533
Northwest,1997,Summer,T10,12.197096321844873,3,32,43,9.485164602762666,2.771216788829667,30,0.9786068452001199
Northwest,1997,Summer,T90,13.47307136722756,3,32,43,9.812257177150316,3.7245402392814193,30,0.9828902239980978
Northwest,1997,Summer,W,7.538031971387475,3,32,43,6.606958127845323,2.4007363163075013,30,0.3878284496375709
Northwest,1997,Winter,D,94.92521105156472,3,32,48,87.83736335137627,17.19310287004367,18,0.41224947897787134
Northwest,1997,Winter,P,3.1576268178559705,3,33,64,3.3354146984558097,1.4055932657578696,19,-0.12648600767447424
Northwest,1997,Winter,T10,6.962890467820334,3,32,47,9.822384849467593,6.174814705400376,29,-0.4630899092642244
Northwest,1997,Winter,T90,12.85907659766938,3,32,47,9.853072483228633,4.6592194098311746,29,0.6451733327041727
Northwest,1997,Winter,W,5.1909936098045515,3,32,54,5.227027091317037,1.4270738948708812,29,-0.02524990586822127
Northwest,1998,Autumn,D,85.77085424708777,3,32,43,90.70722531362202,10.278197706868603,18,-0.48027594013252195
Northwest,1998,Autumn,P,5.516186017286498,3,31,42,9.090178800271978,12.31049206756674,21,-0.29032087128357226
Northwest,1998,Autumn,T10,6.507604395829734,3,29,40,9.38542294639065,5.16412516168688,30,-0.5572712628872197
Northwest,1998,Autumn,T90,18.5582276985609,3,29,40,9.647954360859497,4.252501456129322,30,2.0953016547139853
Northwest,1998,Autumn,W,4.9195650888501925,3,29,40,5.56779222885895,1.7141874266265424,30,-0.3781541796070952
Northwest,1998,Spring,D,102.79421962464473,3,32,43,89.01788400503229,13.836528234533516,18,0.9956497313559591
Northwest,1998,Spring,P,13.240312058740406,3,32,48,13.034033492134379,26.4258658320602,21,0.00780593407674716
Northwest,1998,Spring,T10,13.50676813358285,3,31,42,9.54113630272637,3.9396946845915397,30,1.0065835422136602
Northwest,1998,Spring,T90,10.364697405853567,3,31,42,9.765605124356256,4.912423211925045,30,0.12195453356766944
Northwest,1998,Spring,W,5.716583638534526,3,31,42,6.100480889579676,1.8608190192869007,30,-0.20630552840773655
Northwest,1998,Summer,D,94.28253693586623,3,32,43,89.86255465932716,11.301305279971144,18,0.3911036970545724
Northwest,1998,Summer,P,12.717477815055199,3,32,45,16.478349560222778,12.384603414161756,20,-0.3036731673512479
Northwest,1998,Summer,T10,4.759531671487287,3,30,41,9.485164602762666,2.771216788829667,30,-1.7052555939772203
Northwest,1998,Summer,T90,9.650593204369027,3,30,41,9.812257177150316,3.7245402392814193,30,-0.04340508153899802
Northwest,1998,Summer,W,3.4051497489821982,3,31,42,6.606958127845323,2.4007363163075013,30,-1.3336776542738888
Northwest,1998,Winter,D,111.03529539446657,3,32,44,87.83736335137627,17.19310287004367,18,1.3492580262233598
Northwest,1998,Winter,P,2.360584097178289,3,32,48,3.3354146984558097,1.4055932657578696,19,-0.6935367613275453
Northwest,1998,Winter,T10,10.428824023497215,3,31,42,9.822384849467593,6.174814705400376,29,0.09821172018315666
Northwest,1998,Winter,T90,7.6253606778588106,3,31,42,9.853072483228633,4.6592194098311746,29,-0.47812983451031404
Northwest,1998,Winter,W,3.4307228880486664,3,31,42,5.227027091317037,1.4270738948708812,29,-1.2587324382602463
Northwest,1999,Autumn,T10,3.65946518153279,3,28,38,9.38542294639065,5.16412516168688,30,-1.1087953110314341
Northwest,1999,Autumn,T90,8.9723104580184,3,28,38,9.647954360859497,4.252501456129322,30,-0.15888152180812565
Northwest,1999,Autumn,W,3.9757611074711114,3,28,38,5.56779222885895,1.7141874266265424,30,-0.9287380695125604
Northwest,1999,Spring,T10,11.799117308441618,3,28,38,9.54113630272637,3.9396946845915397,30,0.5731360388271689
Northwest,1999,Spring,T90,9.621439024462427,3,28,38,9.765605124356256,4.912423211925045,30,-0.029347247513988883
Northwest,1999,Spring,W,4.5675071202032935,3,28,38,6.100480889579676,1.8608190192869007,30,-0.8238166922669596
Northwest,1999,Summer,T10,8.905086705772463,3,28,39,9.485164602762666,2.771216788829667,30,-0.2093224533455498
Northwest,1999,Summer,T90,15.749583050111982,3,28,39,9.812257177150316,3.7245402392814193,30,1.5941097401345734
Northwest,1999,Summer,W,6.510535528435987,3,28,38,6.606958127845323,2.4007363163075013,30,-0.04016376090717059
